Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: main,[SHORT-BRIEF]: Starting Program
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Load,[SHORT-BRIEF]: Loading casino from file
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: main,[SHORT-BRIEF]: Casino Loaded Successfully
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: ReadPeopleFile,[SHORT-BRIEF]:  Success Loading 10000 users 
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->11; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->30.000000;[X,Y]->3,3;[winProbability]->1.000000;[Failures]->10;[betAmount]->0.000000;[usage]->214
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->28; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->26.000000;[X,Y]->7,4;[winProbability]->1.000000;[Failures]->10;[betAmount]->1302.000000;[usage]->198
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->20; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->23.000000;[X,Y]->5,4;[winProbability]->0.550000;[Failures]->7;[betAmount]->1497.000000;[usage]->197
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->49; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->49.000000;[X,Y]->12,2;[winProbability]->1.000000;[Failures]->11;[betAmount]->4617.000000;[usage]->241
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->15; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->22.500000;[X,Y]->4,3;[winProbability]->1.000000;[Failures]->14;[betAmount]->0.000000;[usage]->234
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->16; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->24.500000;[X,Y]->4,4;[winProbability]->1.000000;[Failures]->10;[betAmount]->4369.000000;[usage]->222
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->61; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->24.500000;[X,Y]->18,2;[winProbability]->1.000000;[Failures]->15;[betAmount]->2383.000000;[usage]->262
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->52; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->20.500000;[X,Y]->14,1;[winProbability]->1.000000;[Failures]->12;[betAmount]->200.000000;[usage]->220
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->59; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->35.500000;[X,Y]->16,4;[winProbability]->1.000000;[Failures]->8;[betAmount]->0.000000;[usage]->211
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->4; [TYPE]->1;		[STATE]->BROKEN;[TEMPERATURE]->36.000000;[X,Y]->1,4;[winProbability]->1.000000;[Failures]->8;[betAmount]->1677.000000;[usage]->235
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->51; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->22.000000;[X,Y]->12,4;[winProbability]->1.000000;[Failures]->10;[betAmount]->0.000000;[usage]->218
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->19; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->28.500000;[X,Y]->5,3;[winProbability]->1.000000;[Failures]->12;[betAmount]->0.000000;[usage]->215
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->8; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->84.500000;[X,Y]->2,4;[winProbability]->1.000000;[Failures]->8;[betAmount]->1412.000000;[usage]->254
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->19; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->29.000000;[X,Y]->5,3;[winProbability]->1.000000;[Failures]->12;[betAmount]->0.000000;[usage]->216
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->52; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->21.000000;[X,Y]->14,1;[winProbability]->1.000000;[Failures]->12;[betAmount]->200.000000;[usage]->221
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->53; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->24.000000;[X,Y]->14,2;[winProbability]->1.000000;[Failures]->10;[betAmount]->1681.000000;[usage]->236
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->19; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->29.500000;[X,Y]->5,3;[winProbability]->1.000000;[Failures]->12;[betAmount]->0.000000;[usage]->217
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->23; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->24.500000;[X,Y]->6,3;[winProbability]->1.000000;[Failures]->8;[betAmount]->0.000000;[usage]->208
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->57; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->21.000000;[X,Y]->16,2;[winProbability]->0.100000;[Failures]->11;[betAmount]->2611.000000;[usage]->283
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->32; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->53.500000;[X,Y]->8,4;[winProbability]->1.000000;[Failures]->7;[betAmount]->1502.000000;[usage]->216
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->54; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->54.000000;[X,Y]->14,3;[winProbability]->1.000000;[Failures]->11;[betAmount]->4889.000000;[usage]->257
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->17; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->29.500000;[X,Y]->5,1;[winProbability]->1.000000;[Failures]->15;[betAmount]->269.000000;[usage]->259
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->3; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->25.000000;[X,Y]->1,3;[winProbability]->1.000000;[Failures]->11;[betAmount]->0.000000;[usage]->234
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->15; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->23.000000;[X,Y]->4,3;[winProbability]->1.000000;[Failures]->14;[betAmount]->0.000000;[usage]->235
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->54; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->54.500000;[X,Y]->14,3;[winProbability]->1.000000;[Failures]->11;[betAmount]->4889.000000;[usage]->258
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->1; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->37.000000;[X,Y]->1,1;[winProbability]->1.000000;[Failures]->10;[betAmount]->0.000000;[usage]->212
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->20; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->23.500000;[X,Y]->5,4;[winProbability]->0.700000;[Failures]->7;[betAmount]->1497.000000;[usage]->198
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->54; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->55.000000;[X,Y]->14,3;[winProbability]->1.000000;[Failures]->11;[betAmount]->4889.000000;[usage]->259
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: 	[ID]->18
		[TYPE]->CRAPS
		[STATE]->MAINTENANCE
		[TEMPERATURE]->38.500000
		[X,Y]->5,2
		[winProbability]->1.000000
		[Failures]->13
		[betAmount]->4039.000000
		[usage]->263
 -- was in maitenance for ,[SHORT-BRIEF]: 5
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: 	[ID]->56
		[TYPE]->CLASSIC_SLOT
		[STATE]->MAINTENANCE
		[TEMPERATURE]->44.000000
		[X,Y]->16,1
		[winProbability]->1.000000
		[Failures]->9
		[betAmount]->1577.000000
		[usage]->224
 -- was in maitenance for ,[SHORT-BRIEF]: 5
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->55; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->23.000000;[X,Y]->14,4;[winProbability]->1.000000;[Failures]->13;[betAmount]->0.000000;[usage]->206
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->30; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->42.000000;[X,Y]->8,2;[winProbability]->1.000000;[Failures]->8;[betAmount]->348.000000;[usage]->242
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->16; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->25.000000;[X,Y]->4,4;[winProbability]->1.000000;[Failures]->10;[betAmount]->4369.000000;[usage]->223
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->14; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->25.000000;[X,Y]->4,2;[winProbability]->1.000000;[Failures]->13;[betAmount]->1754.000000;[usage]->277
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->10; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->26.000000;[X,Y]->3,2;[winProbability]->1.000000;[Failures]->11;[betAmount]->607.000000;[usage]->266
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->21; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->71.000000;[X,Y]->6,1;[winProbability]->1.000000;[Failures]->11;[betAmount]->3144.000000;[usage]->290
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->18; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->5,2;[winProbability]->0.100000;[Failures]->13;[betAmount]->105.000000;[usage]->264
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->51; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->22.500000;[X,Y]->12,4;[winProbability]->1.000000;[Failures]->10;[betAmount]->0.000000;[usage]->219
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->62; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->27.500000;[X,Y]->18,3;[winProbability]->1.000000;[Failures]->12;[betAmount]->4688.000000;[usage]->271
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->9; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->30.500000;[X,Y]->3,1;[winProbability]->1.000000;[Failures]->12;[betAmount]->2707.000000;[usage]->265
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->63; [TYPE]->4;		[STATE]->BROKEN;[TEMPERATURE]->23.000000;[X,Y]->18,4;[winProbability]->1.000000;[Failures]->13;[betAmount]->0.000000;[usage]->226
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->8; [TYPE]->1;		[STATE]->BROKEN;[TEMPERATURE]->85.000000;[X,Y]->2,4;[winProbability]->1.000000;[Failures]->8;[betAmount]->1412.000000;[usage]->255
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->24; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->27.000000;[X,Y]->6,4;[winProbability]->1.000000;[Failures]->8;[betAmount]->1610.000000;[usage]->215
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->16; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->25.500000;[X,Y]->4,4;[winProbability]->1.000000;[Failures]->10;[betAmount]->4369.000000;[usage]->224
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->17; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->30.000000;[X,Y]->5,1;[winProbability]->1.000000;[Failures]->15;[betAmount]->269.000000;[usage]->260
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->61; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->25.000000;[X,Y]->18,2;[winProbability]->1.000000;[Failures]->15;[betAmount]->2383.000000;[usage]->263
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->55; [TYPE]->4;		[STATE]->BROKEN;[TEMPERATURE]->23.500000;[X,Y]->14,4;[winProbability]->1.000000;[Failures]->13;[betAmount]->0.000000;[usage]->207
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->56; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->16,1;[winProbability]->0.100000;[Failures]->9;[betAmount]->3141.000000;[usage]->225
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->57; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->21.500000;[X,Y]->16,2;[winProbability]->0.100000;[Failures]->11;[betAmount]->777.000000;[usage]->284
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->50; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->21.500000;[X,Y]->12,3;[winProbability]->0.700000;[Failures]->15;[betAmount]->523.000000;[usage]->239
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->17; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->30.500000;[X,Y]->5,1;[winProbability]->1.000000;[Failures]->15;[betAmount]->269.000000;[usage]->261
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->1; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->37.500000;[X,Y]->1,1;[winProbability]->1.000000;[Failures]->10;[betAmount]->0.000000;[usage]->213
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->15; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->23.500000;[X,Y]->4,3;[winProbability]->1.000000;[Failures]->14;[betAmount]->0.000000;[usage]->236
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->1; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->38.000000;[X,Y]->1,1;[winProbability]->1.000000;[Failures]->10;[betAmount]->0.000000;[usage]->214
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->56; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->16,1;[winProbability]->0.100000;[Failures]->9;[betAmount]->3506.000000;[usage]->226
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->3; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->25.500000;[X,Y]->1,3;[winProbability]->1.000000;[Failures]->11;[betAmount]->0.000000;[usage]->235
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->1; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->38.500000;[X,Y]->1,1;[winProbability]->1.000000;[Failures]->10;[betAmount]->0.000000;[usage]->215
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->16; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->26.000000;[X,Y]->4,4;[winProbability]->1.000000;[Failures]->10;[betAmount]->4369.000000;[usage]->225
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->49; [TYPE]->5;		[STATE]->BROKEN;[TEMPERATURE]->49.500000;[X,Y]->12,2;[winProbability]->1.000000;[Failures]->11;[betAmount]->4617.000000;[usage]->242
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->52; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->21.500000;[X,Y]->14,1;[winProbability]->1.000000;[Failures]->12;[betAmount]->200.000000;[usage]->222
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->12; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->43.000000;[X,Y]->3,4;[winProbability]->1.000000;[Failures]->7;[betAmount]->3849.000000;[usage]->254
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->11; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->30.500000;[X,Y]->3,3;[winProbability]->1.000000;[Failures]->10;[betAmount]->0.000000;[usage]->215
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->48; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->21.500000;[X,Y]->12,1;[winProbability]->1.000000;[Failures]->9;[betAmount]->1641.000000;[usage]->206
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->1; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->39.000000;[X,Y]->1,1;[winProbability]->1.000000;[Failures]->10;[betAmount]->0.000000;[usage]->216
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->6; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->21.000000;[X,Y]->2,2;[winProbability]->1.000000;[Failures]->12;[betAmount]->4752.000000;[usage]->239
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->19; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->30.000000;[X,Y]->5,3;[winProbability]->1.000000;[Failures]->12;[betAmount]->0.000000;[usage]->218
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->23; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->25.000000;[X,Y]->6,3;[winProbability]->1.000000;[Failures]->8;[betAmount]->0.000000;[usage]->209
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->58; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->20.000000;[X,Y]->16,3;[winProbability]->0.850000;[Failures]->10;[betAmount]->539.000000;[usage]->276
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->7; [TYPE]->4;		[STATE]->BROKEN;[TEMPERATURE]->32.000000;[X,Y]->2,3;[winProbability]->1.000000;[Failures]->9;[betAmount]->0.000000;[usage]->220
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->53; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->24.500000;[X,Y]->14,2;[winProbability]->1.000000;[Failures]->10;[betAmount]->1681.000000;[usage]->237
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->15; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->24.000000;[X,Y]->4,3;[winProbability]->1.000000;[Failures]->14;[betAmount]->0.000000;[usage]->237
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->16; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->26.500000;[X,Y]->4,4;[winProbability]->1.000000;[Failures]->10;[betAmount]->4369.000000;[usage]->226
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->25; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->65.500000;[X,Y]->7,1;[winProbability]->1.000000;[Failures]->3;[betAmount]->1775.000000;[usage]->283
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->61; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->25.500000;[X,Y]->18,2;[winProbability]->1.000000;[Failures]->15;[betAmount]->2383.000000;[usage]->264
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->26; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->20.000000;[X,Y]->7,2;[winProbability]->0.400000;[Failures]->12;[betAmount]->1050.000000;[usage]->281
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->50; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->22.000000;[X,Y]->12,3;[winProbability]->0.850000;[Failures]->15;[betAmount]->523.000000;[usage]->240
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->3; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->26.000000;[X,Y]->1,3;[winProbability]->1.000000;[Failures]->11;[betAmount]->0.000000;[usage]->236
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->14; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->25.500000;[X,Y]->4,2;[winProbability]->1.000000;[Failures]->13;[betAmount]->1754.000000;[usage]->278
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->10; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->26.500000;[X,Y]->3,2;[winProbability]->1.000000;[Failures]->11;[betAmount]->607.000000;[usage]->267
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->15; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->24.500000;[X,Y]->4,3;[winProbability]->1.000000;[Failures]->14;[betAmount]->0.000000;[usage]->238
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: 	[ID]->2
		[TYPE]->CLASSIC_SLOT
		[STATE]->MAINTENANCE
		[TEMPERATURE]->20.000000
		[X,Y]->1,2
		[winProbability]->0.400000
		[Failures]->12
		[betAmount]->2980.000000
		[usage]->236
 -- was in maitenance for ,[SHORT-BRIEF]: 5
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: 	[ID]->4
		[TYPE]->CLASSIC_SLOT
		[STATE]->MAINTENANCE
		[TEMPERATURE]->36.000000
		[X,Y]->1,4
		[winProbability]->1.000000
		[Failures]->9
		[betAmount]->1677.000000
		[usage]->235
 -- was in maitenance for ,[SHORT-BRIEF]: 5
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->20; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->24.000000;[X,Y]->5,4;[winProbability]->0.850000;[Failures]->7;[betAmount]->1497.000000;[usage]->199
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->31; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->48.000000;[X,Y]->8,3;[winProbability]->1.000000;[Failures]->8;[betAmount]->0.000000;[usage]->210
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->48; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->22.000000;[X,Y]->12,1;[winProbability]->1.000000;[Failures]->9;[betAmount]->1641.000000;[usage]->207
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->28; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->26.500000;[X,Y]->7,4;[winProbability]->1.000000;[Failures]->10;[betAmount]->1302.000000;[usage]->199
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->26; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->20.500000;[X,Y]->7,2;[winProbability]->0.400000;[Failures]->12;[betAmount]->3788.000000;[usage]->282
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->60; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->20.500000;[X,Y]->18,1;[winProbability]->0.700000;[Failures]->12;[betAmount]->1242.000000;[usage]->238
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->2; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->1,2;[winProbability]->0.250000;[Failures]->12;[betAmount]->59.000000;[usage]->237
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->9; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->31.000000;[X,Y]->3,1;[winProbability]->1.000000;[Failures]->12;[betAmount]->2707.000000;[usage]->266
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->21; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->71.500000;[X,Y]->6,1;[winProbability]->1.000000;[Failures]->11;[betAmount]->3144.000000;[usage]->291
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->5; [TYPE]->6;		[STATE]->BROKEN;[TEMPERATURE]->22.500000;[X,Y]->2,1;[winProbability]->1.000000;[Failures]->14;[betAmount]->3043.000000;[usage]->256
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->56; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->19.500000;[X,Y]->16,1;[winProbability]->0.100000;[Failures]->9;[betAmount]->3505.000000;[usage]->227
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->31; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->48.500000;[X,Y]->8,3;[winProbability]->1.000000;[Failures]->8;[betAmount]->0.000000;[usage]->211
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->10; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->27.000000;[X,Y]->3,2;[winProbability]->1.000000;[Failures]->11;[betAmount]->607.000000;[usage]->268
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->13; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->19.500000;[X,Y]->4,1;[winProbability]->1.000000;[Failures]->14;[betAmount]->4984.000000;[usage]->240
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->4; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->1,4;[winProbability]->0.100000;[Failures]->9;[betAmount]->2551.000000;[usage]->236
